State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,BARWANI,1999,Kharif     ,Bajra,10237,2260
Madhya Pradesh,BARWANI,1999,Kharif     ,Castor seed,107,41
Madhya Pradesh,BARWANI,1999,Kharif     ,Cotton(lint),45214,29365
Madhya Pradesh,BARWANI,1999,Kharif     ,Dry ginger,352,269
Madhya Pradesh,BARWANI,1999,Kharif     ,Groundnut,20332,11361
Madhya Pradesh,BARWANI,1999,Kharif     ,Jowar,49157,17647
Madhya Pradesh,BARWANI,1999,Kharif     ,Maize,31454,28249
Madhya Pradesh,BARWANI,1999,Kharif     ,Other Kharif pulses,26632,6140
Madhya Pradesh,BARWANI,1999,Kharif     ,Rice,2994,1529
Madhya Pradesh,BARWANI,1999,Kharif     ,Sesamum,303,44
Madhya Pradesh,BARWANI,1999,Kharif     ,Soyabean,29867,9930
Madhya Pradesh,BARWANI,1999,Kharif     ,Sunflower,26,6
Madhya Pradesh,BARWANI,1999,Kharif     ,Urad,10425,2792
Madhya Pradesh,BARWANI,1999,Rabi       ,Gram,5150,3414
Madhya Pradesh,BARWANI,1999,Rabi       ,Jowar,3257,2733
Madhya Pradesh,BARWANI,1999,Rabi       ,Linseed,36,8
Madhya Pradesh,BARWANI,1999,Rabi       ,Other  Rabi pulses,370,80
Madhya Pradesh,BARWANI,1999,Rabi       ,Rapeseed &Mustard,10,2
Madhya Pradesh,BARWANI,1999,Rabi       ,Wheat,23589,43875
Madhya Pradesh,BARWANI,1999,Whole Year ,Coriander,61,16
Madhya Pradesh,BARWANI,1999,Whole Year ,Dry chillies,4609,2307
Madhya Pradesh,BARWANI,1999,Whole Year ,Garlic,100,220
Madhya Pradesh,BARWANI,1999,Whole Year ,Onion,609,3587
Madhya Pradesh,BARWANI,1999,Whole Year ,Potato,42,340
Madhya Pradesh,BARWANI,1999,Whole Year ,Sannhamp,294,400
Madhya Pradesh,BARWANI,1999,Whole Year ,Sugarcane,2255,84640
Madhya Pradesh,BARWANI,1999,Whole Year ,Sweet potato,79,367
Madhya Pradesh,BARWANI,1999,Whole Year ,Turmeric,80,119
Madhya Pradesh,BARWANI,2000,Kharif     ,Arhar/Tur,5568,1772
Madhya Pradesh,BARWANI,2000,Kharif     ,Bajra,10070,3014
Madhya Pradesh,BARWANI,2000,Kharif     ,Castor seed,482,105
Madhya Pradesh,BARWANI,2000,Kharif     ,Cotton(lint),45459,20980
Madhya Pradesh,BARWANI,2000,Kharif     ,Dry ginger,351,211
Madhya Pradesh,BARWANI,2000,Kharif     ,Groundnut,18020,11281
Madhya Pradesh,BARWANI,2000,Kharif     ,Jowar,49600,33774
Madhya Pradesh,BARWANI,2000,Kharif     ,Maize,32442,38219
Madhya Pradesh,BARWANI,2000,Kharif     ,Other Kharif pulses,26226,5022
Madhya Pradesh,BARWANI,2000,Kharif     ,Rice,2739,874
Madhya Pradesh,BARWANI,2000,Kharif     ,Sesamum,384,67
Madhya Pradesh,BARWANI,2000,Kharif     ,Small millets,1594,196
Madhya Pradesh,BARWANI,2000,Kharif     ,Soyabean,28504,10686
Madhya Pradesh,BARWANI,2000,Kharif     ,Sunflower,137,46
Madhya Pradesh,BARWANI,2000,Rabi       ,Gram,1970,978
Madhya Pradesh,BARWANI,2000,Rabi       ,Jowar,1140,632
Madhya Pradesh,BARWANI,2000,Rabi       ,Linseed,16,3
Madhya Pradesh,BARWANI,2000,Rabi       ,Other  Rabi pulses,237,43
Madhya Pradesh,BARWANI,2000,Rabi       ,Rapeseed &Mustard,2,0.1
Madhya Pradesh,BARWANI,2000,Rabi       ,Wheat,13293,23601
Madhya Pradesh,BARWANI,2000,Whole Year ,Coriander,46,10
Madhya Pradesh,BARWANI,2000,Whole Year ,Dry chillies,4717,1182
Madhya Pradesh,BARWANI,2000,Whole Year ,Garlic,85,209
Madhya Pradesh,BARWANI,2000,Whole Year ,Onion,544,4332
Madhya Pradesh,BARWANI,2000,Whole Year ,Sannhamp,304,327
Madhya Pradesh,BARWANI,2000,Whole Year ,Sugarcane,3425,33670
Madhya Pradesh,BARWANI,2000,Whole Year ,Turmeric,50,37
Madhya Pradesh,BARWANI,2001,Kharif     ,Arhar/Tur,5012,2176
Madhya Pradesh,BARWANI,2001,Kharif     ,Bajra,9830,3391
Madhya Pradesh,BARWANI,2001,Kharif     ,Castor seed,125,36
Madhya Pradesh,BARWANI,2001,Kharif     ,Cotton(lint),49214,25517
Madhya Pradesh,BARWANI,2001,Kharif     ,Dry ginger,401,301
Madhya Pradesh,BARWANI,2001,Kharif     ,Groundnut,17410,13584
Madhya Pradesh,BARWANI,2001,Kharif     ,Jowar,50094,46127
Madhya Pradesh,BARWANI,2001,Kharif     ,Maize,33240,66096
Madhya Pradesh,BARWANI,2001,Kharif     ,Other Kharif pulses,25072,7457
Madhya Pradesh,BARWANI,2001,Kharif     ,Rice,2596,1092
Madhya Pradesh,BARWANI,2001,Kharif     ,Sesamum,282,61
Madhya Pradesh,BARWANI,2001,Kharif     ,Small millets,1169,192
Madhya Pradesh,BARWANI,2001,Kharif     ,Soyabean,27842,13406
Madhya Pradesh,BARWANI,2001,Rabi       ,Gram,2554,1449
Madhya Pradesh,BARWANI,2001,Rabi       ,Jowar,2033,1961
Madhya Pradesh,BARWANI,2001,Rabi       ,Linseed,1,0.01
Madhya Pradesh,BARWANI,2001,Rabi       ,Other  Rabi pulses,276,62
Madhya Pradesh,BARWANI,2001,Rabi       ,Rapeseed &Mustard,3,1
Madhya Pradesh,BARWANI,2001,Rabi       ,Wheat,16907,32620
Madhya Pradesh,BARWANI,2001,Whole Year ,Banana,660,12673
Madhya Pradesh,BARWANI,2001,Whole Year ,Coriander,88,23
Madhya Pradesh,BARWANI,2001,Whole Year ,Dry chillies,4821,2782
Madhya Pradesh,BARWANI,2001,Whole Year ,Garlic,90,218
Madhya Pradesh,BARWANI,2001,Whole Year ,Onion,627,5275
Madhya Pradesh,BARWANI,2001,Whole Year ,Potato,14,130
Madhya Pradesh,BARWANI,2001,Whole Year ,Sannhamp,291,389
Madhya Pradesh,BARWANI,2001,Whole Year ,Sugarcane,2322,72850
Madhya Pradesh,BARWANI,2001,Whole Year ,Sweet potato,83,347
Madhya Pradesh,BARWANI,2001,Whole Year ,Tobacco,67,40
Madhya Pradesh,BARWANI,2001,Whole Year ,Turmeric,27,30
Madhya Pradesh,BARWANI,2002,Kharif     ,Arhar/Tur,4910,1800
Madhya Pradesh,BARWANI,2002,Kharif     ,Bajra,9914,2456
Madhya Pradesh,BARWANI,2002,Kharif     ,Castor seed,119,36
Madhya Pradesh,BARWANI,2002,Kharif     ,Cotton(lint),50785,25646
Madhya Pradesh,BARWANI,2002,Kharif     ,Dry ginger,411,301
Madhya Pradesh,BARWANI,2002,Kharif     ,Groundnut,17254,12486
Madhya Pradesh,BARWANI,2002,Kharif     ,Jowar,48822,38893
Madhya Pradesh,BARWANI,2002,Kharif     ,Maize,34241,59876
Madhya Pradesh,BARWANI,2002,Kharif     ,Other Kharif pulses,31290,6257
Madhya Pradesh,BARWANI,2002,Kharif     ,Rice,2494,1239
Madhya Pradesh,BARWANI,2002,Kharif     ,Sesamum,317,73
Madhya Pradesh,BARWANI,2002,Kharif     ,Small millets,975,199
Madhya Pradesh,BARWANI,2002,Kharif     ,Soyabean,20852,11868
Madhya Pradesh,BARWANI,2002,Rabi       ,Gram,2858,1674
Madhya Pradesh,BARWANI,2002,Rabi       ,Jowar,1735,1605
Madhya Pradesh,BARWANI,2002,Rabi       ,Linseed,1,0.01
Madhya Pradesh,BARWANI,2002,Rabi       ,Other  Rabi pulses,506,103
Madhya Pradesh,BARWANI,2002,Rabi       ,Rapeseed &Mustard,1,0.01
Madhya Pradesh,BARWANI,2002,Rabi       ,Wheat,22163,43815
Madhya Pradesh,BARWANI,2002,Whole Year ,Banana,656,13469
Madhya Pradesh,BARWANI,2002,Whole Year ,Bhindi,230,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Brinjal,120,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Cabbage,86,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Cauliflower,73,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Citrus Fruit,167,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Coriander,121,35
Madhya Pradesh,BARWANI,2002,Whole Year ,Dry chillies,5232,3303
Madhya Pradesh,BARWANI,2002,Whole Year ,Garlic,138,386
Madhya Pradesh,BARWANI,2002,Whole Year ,Mango,15,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Onion,931,8183
Madhya Pradesh,BARWANI,2002,Whole Year ,Other Fresh Fruits,54,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Other Vegetables,325,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Papaya,86,1871
Madhya Pradesh,BARWANI,2002,Whole Year ,Pome Fruit,267,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Potato,6,60
Madhya Pradesh,BARWANI,2002,Whole Year ,Sannhamp,253,356
Madhya Pradesh,BARWANI,2002,Whole Year ,Sugarcane,412,14850
Madhya Pradesh,BARWANI,2002,Whole Year ,Sweet potato,166,1026
Madhya Pradesh,BARWANI,2002,Whole Year ,Tobacco,44,23
Madhya Pradesh,BARWANI,2002,Whole Year ,Tomato,32,0
Madhya Pradesh,BARWANI,2002,Whole Year ,Turmeric,50785,25646
Madhya Pradesh,BARWANI,2003,Kharif     ,Arhar/Tur,5081,2445
Madhya Pradesh,BARWANI,2003,Kharif     ,Bajra,10062,4110
Madhya Pradesh,BARWANI,2003,Kharif     ,Castor seed,117,47
Madhya Pradesh,BARWANI,2003,Kharif     ,Cotton(lint),51220,47399
Madhya Pradesh,BARWANI,2003,Kharif     ,Dry ginger,423,335
Madhya Pradesh,BARWANI,2003,Kharif     ,Groundnut,17155,15505
Madhya Pradesh,BARWANI,2003,Kharif     ,Horse-gram,7050,1766
Madhya Pradesh,BARWANI,2003,Kharif     ,Jowar,47226,60442
Madhya Pradesh,BARWANI,2003,Kharif     ,Maize,35841,60232
Madhya Pradesh,BARWANI,2003,Kharif     ,Other Kharif pulses,23361,7814
Madhya Pradesh,BARWANI,2003,Kharif     ,other misc. pulses,1242,0.01
Madhya Pradesh,BARWANI,2003,Kharif     ,Rice,2504,1497
Madhya Pradesh,BARWANI,2003,Kharif     ,Sesamum,345,115
Madhya Pradesh,BARWANI,2003,Kharif     ,Small millets,1437,318
Madhya Pradesh,BARWANI,2003,Kharif     ,Soyabean,25521,19192
Madhya Pradesh,BARWANI,2003,Kharif     ,Urad,9387,3545
Madhya Pradesh,BARWANI,2003,Rabi       ,Gram,3276,1890
Madhya Pradesh,BARWANI,2003,Rabi       ,Jowar,1665,2146
Madhya Pradesh,BARWANI,2003,Rabi       ,Linseed,4,2
Madhya Pradesh,BARWANI,2003,Rabi       ,Other  Rabi pulses,635,175
Madhya Pradesh,BARWANI,2003,Rabi       ,Rapeseed &Mustard,4,1
Madhya Pradesh,BARWANI,2003,Rabi       ,Safflower,1,0
Madhya Pradesh,BARWANI,2003,Rabi       ,Wheat,26186,61217
Madhya Pradesh,BARWANI,2003,Whole Year ,Banana,585,11721
Madhya Pradesh,BARWANI,2003,Whole Year ,Bhindi,269,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Brinjal,223,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Cabbage,128,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Cauliflower,126,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Citrus Fruit,115,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Coriander,145,42
Madhya Pradesh,BARWANI,2003,Whole Year ,Dry chillies,5672,4633
Madhya Pradesh,BARWANI,2003,Whole Year ,Garlic,172,437
Madhya Pradesh,BARWANI,2003,Whole Year ,Mango,7,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Onion,1021,7450
Madhya Pradesh,BARWANI,2003,Whole Year ,Orange,9,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Other Citrus Fruit,13,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Other Fresh Fruits,85,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Other Vegetables,280,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Papaya,74,3674
Madhya Pradesh,BARWANI,2003,Whole Year ,Pome Fruit,252,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Potato,7,68
Madhya Pradesh,BARWANI,2003,Whole Year ,Sannhamp,321,644
Madhya Pradesh,BARWANI,2003,Whole Year ,Sugarcane,2155,74850
Madhya Pradesh,BARWANI,2003,Whole Year ,Sweet potato,165,900
Madhya Pradesh,BARWANI,2003,Whole Year ,Tomato,36,0
Madhya Pradesh,BARWANI,2003,Whole Year ,Turmeric,49,56
Madhya Pradesh,BARWANI,2003,Whole Year ,Water Melon,2,0
Madhya Pradesh,BARWANI,2004,Kharif     ,Arhar/Tur,4744,1925
Madhya Pradesh,BARWANI,2004,Kharif     ,Bajra,10229,3638
Madhya Pradesh,BARWANI,2004,Kharif     ,Castor seed,88,34
Madhya Pradesh,BARWANI,2004,Kharif     ,Cotton(lint),51210,41621
Madhya Pradesh,BARWANI,2004,Kharif     ,Dry ginger,389,314
Madhya Pradesh,BARWANI,2004,Kharif     ,Groundnut,17690,10144
Madhya Pradesh,BARWANI,2004,Kharif     ,Horse-gram,7703,1410
Madhya Pradesh,BARWANI,2004,Kharif     ,Jowar,46835,41190
Madhya Pradesh,BARWANI,2004,Kharif     ,Maize,35503,32390
Madhya Pradesh,BARWANI,2004,Kharif     ,Rice,2297,1034
Madhya Pradesh,BARWANI,2004,Kharif     ,Sesamum,355,114
Madhya Pradesh,BARWANI,2004,Kharif     ,Small millets,1467,263
Madhya Pradesh,BARWANI,2004,Kharif     ,Soyabean,26877,14187
Madhya Pradesh,BARWANI,2004,Kharif     ,Sunflower,3,1
Madhya Pradesh,BARWANI,2004,Kharif     ,Urad,9004,2164
Madhya Pradesh,BARWANI,2004,Rabi       ,Gram,3318,1763
Madhya Pradesh,BARWANI,2004,Rabi       ,Jowar,2072,2037
Madhya Pradesh,BARWANI,2004,Rabi       ,Linseed,1,0
Madhya Pradesh,BARWANI,2004,Rabi       ,Rapeseed &Mustard,6,3
Madhya Pradesh,BARWANI,2004,Rabi       ,Wheat,27108,49974
Madhya Pradesh,BARWANI,2004,Whole Year ,Coriander,138,31
Madhya Pradesh,BARWANI,2004,Whole Year ,Garlic,137,355
Madhya Pradesh,BARWANI,2004,Whole Year ,Onion,943,8013
Madhya Pradesh,BARWANI,2004,Whole Year ,Potato,7,84
Madhya Pradesh,BARWANI,2004,Whole Year ,Sugarcane,158,4690
Madhya Pradesh,BARWANI,2004,Whole Year ,Sweet potato,89,486
Madhya Pradesh,BARWANI,2004,Whole Year ,Turmeric,63,70
Madhya Pradesh,BARWANI,2005,Kharif     ,Arhar/Tur,4294,1348
Madhya Pradesh,BARWANI,2005,Kharif     ,Bajra,9922,3405
Madhya Pradesh,BARWANI,2005,Kharif     ,Castor seed,214,31
Madhya Pradesh,BARWANI,2005,Kharif     ,Cotton(lint),50553,31132
Madhya Pradesh,BARWANI,2005,Kharif     ,Groundnut,15750,9148
Madhya Pradesh,BARWANI,2005,Kharif     ,Horse-gram,6680,805
Madhya Pradesh,BARWANI,2005,Kharif     ,Jowar,47829,42085
Madhya Pradesh,BARWANI,2005,Kharif     ,Maize,33857,32824
Madhya Pradesh,BARWANI,2005,Kharif     ,Moong(Green Gram),6372,1238
Madhya Pradesh,BARWANI,2005,Kharif     ,Rice,2230,757
Madhya Pradesh,BARWANI,2005,Kharif     ,Sesamum,316,100
Madhya Pradesh,BARWANI,2005,Kharif     ,Small millets,938,1279
Madhya Pradesh,BARWANI,2005,Kharif     ,Soyabean,30990,11036
Madhya Pradesh,BARWANI,2005,Kharif     ,Sunflower,7,1
Madhya Pradesh,BARWANI,2005,Kharif     ,Urad,8464,1370
Madhya Pradesh,BARWANI,2005,Rabi       ,Gram,2412,1205
Madhya Pradesh,BARWANI,2005,Rabi       ,Jowar,1228,1012
Madhya Pradesh,BARWANI,2005,Rabi       ,Peas & beans (Pulses),4,1
Madhya Pradesh,BARWANI,2005,Rabi       ,Wheat,18130,21423
Madhya Pradesh,BARWANI,2005,Whole Year ,Onion,861,5682
Madhya Pradesh,BARWANI,2005,Whole Year ,Potato,8,66
Madhya Pradesh,BARWANI,2005,Whole Year ,Sugarcane,2046,53840
Madhya Pradesh,BARWANI,2005,Whole Year ,Sweet potato,63,179
Madhya Pradesh,BARWANI,2006,Kharif     ,Arhar/Tur,4224,1684
Madhya Pradesh,BARWANI,2006,Kharif     ,Bajra,9732,4064
Madhya Pradesh,BARWANI,2006,Kharif     ,Castor seed,117,28
Madhya Pradesh,BARWANI,2006,Kharif     ,Cotton(lint),53252,39349
Madhya Pradesh,BARWANI,2006,Kharif     ,Dry ginger,355,194
Madhya Pradesh,BARWANI,2006,Kharif     ,Groundnut,14031,8487
Madhya Pradesh,BARWANI,2006,Kharif     ,Horse-gram,6207,777
Madhya Pradesh,BARWANI,2006,Kharif     ,Jowar,48586,53371
Madhya Pradesh,BARWANI,2006,Kharif     ,Jute,313,289
Madhya Pradesh,BARWANI,2006,Kharif     ,Maize,33575,24415
Madhya Pradesh,BARWANI,2006,Kharif     ,Mesta,35,48
Madhya Pradesh,BARWANI,2006,Kharif     ,Moong(Green Gram),6524,1291
Madhya Pradesh,BARWANI,2006,Kharif     ,Other Kharif pulses,1210,0
Madhya Pradesh,BARWANI,2006,Kharif     ,Rice,2236,869
Madhya Pradesh,BARWANI,2006,Kharif     ,Small millets,809,174
Madhya Pradesh,BARWANI,2006,Kharif     ,Soyabean,29572,10505
Madhya Pradesh,BARWANI,2006,Kharif     ,Sunflower,9,2
Madhya Pradesh,BARWANI,2006,Kharif     ,Urad,8144,1429
Madhya Pradesh,BARWANI,2006,Rabi       ,Gram,3487,2077
Madhya Pradesh,BARWANI,2006,Rabi       ,Jowar,1644,1513
Madhya Pradesh,BARWANI,2006,Rabi       ,Linseed,1,0
Madhya Pradesh,BARWANI,2006,Rabi       ,Moong(Green Gram),706,112
Madhya Pradesh,BARWANI,2006,Rabi       ,Peas & beans (Pulses),3,1
Madhya Pradesh,BARWANI,2006,Rabi       ,Safflower,1,0
Madhya Pradesh,BARWANI,2006,Rabi       ,Small millets,8,0
Madhya Pradesh,BARWANI,2006,Rabi       ,Urad,23,6
Madhya Pradesh,BARWANI,2006,Rabi       ,Wheat,32436,62945
Madhya Pradesh,BARWANI,2006,Whole Year ,Banana,403,5130
Madhya Pradesh,BARWANI,2006,Whole Year ,Coriander,68,14
Madhya Pradesh,BARWANI,2006,Whole Year ,Dry chillies,5654,3871
Madhya Pradesh,BARWANI,2006,Whole Year ,Garlic,165,287
Madhya Pradesh,BARWANI,2006,Whole Year ,Onion,977,7587
Madhya Pradesh,BARWANI,2006,Whole Year ,Potato,6,48
Madhya Pradesh,BARWANI,2006,Whole Year ,Sesamum,318,91
Madhya Pradesh,BARWANI,2006,Whole Year ,Sugarcane,257,7890
Madhya Pradesh,BARWANI,2006,Whole Year ,Sweet potato,85,337
Madhya Pradesh,BARWANI,2006,Whole Year ,Tobacco,63,27
Madhya Pradesh,BARWANI,2006,Whole Year ,Turmeric,71,58
Madhya Pradesh,BARWANI,2007,Kharif     ,Arhar/Tur,4304,1487
Madhya Pradesh,BARWANI,2007,Kharif     ,Bajra,9431,3750
Madhya Pradesh,BARWANI,2007,Kharif     ,Castor seed,80,18
Madhya Pradesh,BARWANI,2007,Kharif     ,Cotton(lint),54616,6779
Madhya Pradesh,BARWANI,2007,Kharif     ,Groundnut,15642,11162
Madhya Pradesh,BARWANI,2007,Kharif     ,Horse-gram,6239,857
Madhya Pradesh,BARWANI,2007,Kharif     ,Jowar,46638,50888
Madhya Pradesh,BARWANI,2007,Kharif     ,Maize,32591,34789
Madhya Pradesh,BARWANI,2007,Kharif     ,Rice,2121,862
Madhya Pradesh,BARWANI,2007,Kharif     ,Sannhamp,335,289
Madhya Pradesh,BARWANI,2007,Kharif     ,Soyabean,29679,12332
Madhya Pradesh,BARWANI,2007,Kharif     ,Urad,7972,1506
Madhya Pradesh,BARWANI,2007,Rabi       ,Gram,3365,1585
Madhya Pradesh,BARWANI,2007,Rabi       ,Jowar,1650,1425
Madhya Pradesh,BARWANI,2007,Rabi       ,Linseed,2,0
Madhya Pradesh,BARWANI,2007,Rabi       ,Peas & beans (Pulses),3,1
Madhya Pradesh,BARWANI,2007,Rabi       ,Urad,25,5
Madhya Pradesh,BARWANI,2007,Rabi       ,Wheat,34398,51908
Madhya Pradesh,BARWANI,2007,Whole Year ,Banana,260,7910
Madhya Pradesh,BARWANI,2007,Whole Year ,Coriander,77,14
Madhya Pradesh,BARWANI,2007,Whole Year ,Garlic,166,289
Madhya Pradesh,BARWANI,2007,Whole Year ,Onion,1177,8544
Madhya Pradesh,BARWANI,2007,Whole Year ,Potato,15,102
Madhya Pradesh,BARWANI,2007,Whole Year ,Sesamum,343,135
Madhya Pradesh,BARWANI,2007,Whole Year ,Small millets,734,181
Madhya Pradesh,BARWANI,2007,Whole Year ,Sugarcane,2184,52680
Madhya Pradesh,BARWANI,2007,Whole Year ,Sunflower,1,0
Madhya Pradesh,BARWANI,2007,Whole Year ,Sweet potato,90,288
Madhya Pradesh,BARWANI,2007,Whole Year ,Tobacco,23,11
Madhya Pradesh,BARWANI,2007,Whole Year ,Turmeric,59,45
Madhya Pradesh,BARWANI,2008,Kharif     ,Arhar/Tur,4333,2026
Madhya Pradesh,BARWANI,2008,Kharif     ,Bajra,8943,4306
Madhya Pradesh,BARWANI,2008,Kharif     ,Castor seed,95,22
Madhya Pradesh,BARWANI,2008,Kharif     ,Cotton(lint),56059,9678
Madhya Pradesh,BARWANI,2008,Kharif     ,Groundnut,14837,10164
Madhya Pradesh,BARWANI,2008,Kharif     ,Horse-gram,6200,628
Madhya Pradesh,BARWANI,2008,Kharif     ,Jowar,45802,63239
Madhya Pradesh,BARWANI,2008,Kharif     ,Maize,32136,35119
Madhya Pradesh,BARWANI,2008,Kharif     ,Rice,2328,807
Madhya Pradesh,BARWANI,2008,Kharif     ,Sannhamp,389,69
Madhya Pradesh,BARWANI,2008,Kharif     ,Soyabean,31171,13750
Madhya Pradesh,BARWANI,2008,Kharif     ,Sunflower,1,0
Madhya Pradesh,BARWANI,2008,Kharif     ,Urad,7800,1500
Madhya Pradesh,BARWANI,2008,Rabi       ,Gram,2708,1669
Madhya Pradesh,BARWANI,2008,Rabi       ,Jowar,1392,1581
Madhya Pradesh,BARWANI,2008,Rabi       ,Peas & beans (Pulses),2,1
Madhya Pradesh,BARWANI,2008,Rabi       ,Urad,21,4
Madhya Pradesh,BARWANI,2008,Rabi       ,Wheat,25305,62053
Madhya Pradesh,BARWANI,2008,Whole Year ,Banana,114,2886
Madhya Pradesh,BARWANI,2008,Whole Year ,Coriander,53,10
Madhya Pradesh,BARWANI,2008,Whole Year ,Garlic,152,247
Madhya Pradesh,BARWANI,2008,Whole Year ,Onion,1057,6277
Madhya Pradesh,BARWANI,2008,Whole Year ,Potato,11,72
Madhya Pradesh,BARWANI,2008,Whole Year ,Sesamum,401,160
Madhya Pradesh,BARWANI,2008,Whole Year ,Small millets,701,172
Madhya Pradesh,BARWANI,2008,Whole Year ,Sugarcane,563,16050
Madhya Pradesh,BARWANI,2008,Whole Year ,Sweet potato,63,201
Madhya Pradesh,BARWANI,2008,Whole Year ,Tobacco,23,11
Madhya Pradesh,BARWANI,2008,Whole Year ,Turmeric,57,49
Madhya Pradesh,BARWANI,2009,Kharif     ,Horse-gram,5909,755
Madhya Pradesh,BARWANI,2009,Kharif     ,Jowar,45200,63115
Madhya Pradesh,BARWANI,2009,Kharif     ,Moong(Green Gram),6219,1348
Madhya Pradesh,BARWANI,2009,Kharif     ,Small millets,656,137
Madhya Pradesh,BARWANI,2009,Kharif     ,Urad,7613,1412
Madhya Pradesh,BARWANI,2009,Rabi       ,Jowar,1769,1946
Madhya Pradesh,BARWANI,2009,Rabi       ,Moong(Green Gram),514,54
Madhya Pradesh,BARWANI,2009,Rabi       ,Urad,16,3
Madhya Pradesh,BARWANI,2009,Whole Year ,Arhar/Tur,4254,1790
Madhya Pradesh,BARWANI,2009,Whole Year ,Bajra,8575,4278
Madhya Pradesh,BARWANI,2009,Whole Year ,Banana,215,7097
Madhya Pradesh,BARWANI,2009,Whole Year ,Castor seed,40,8
Madhya Pradesh,BARWANI,2009,Whole Year ,Coriander,178,33
Madhya Pradesh,BARWANI,2009,Whole Year ,Cotton(lint),58807,8104
Madhya Pradesh,BARWANI,2009,Whole Year ,Dry chillies,6073,10143
Madhya Pradesh,BARWANI,2009,Whole Year ,Dry ginger,494,298
Madhya Pradesh,BARWANI,2009,Whole Year ,Garlic,162,297
Madhya Pradesh,BARWANI,2009,Whole Year ,Gram,4163,2063
Madhya Pradesh,BARWANI,2009,Whole Year ,Groundnut,13105,9671
Madhya Pradesh,BARWANI,2009,Whole Year ,Linseed,1,0
Madhya Pradesh,BARWANI,2009,Whole Year ,Maize,31887,29881
Madhya Pradesh,BARWANI,2009,Whole Year ,Mesta,51,11
Madhya Pradesh,BARWANI,2009,Whole Year ,Onion,1198,9010
Madhya Pradesh,BARWANI,2009,Whole Year ,Potato,34,301
Madhya Pradesh,BARWANI,2009,Whole Year ,Rapeseed &Mustard,4,2
Madhya Pradesh,BARWANI,2009,Whole Year ,Rice,1926,759
Madhya Pradesh,BARWANI,2009,Whole Year ,Sannhamp,309,53
Madhya Pradesh,BARWANI,2009,Whole Year ,Sesamum,339,134
Madhya Pradesh,BARWANI,2009,Whole Year ,Soyabean,31404,14556
Madhya Pradesh,BARWANI,2009,Whole Year ,Sugarcane,1503,36910
Madhya Pradesh,BARWANI,2009,Whole Year ,Sweet potato,59,192
Madhya Pradesh,BARWANI,2009,Whole Year ,Tobacco,17,7
Madhya Pradesh,BARWANI,2009,Whole Year ,Turmeric,71,62
Madhya Pradesh,BARWANI,2009,Whole Year ,Wheat,31879,49080
Madhya Pradesh,BARWANI,2010,Kharif     ,Arhar/Tur,4504,1022
Madhya Pradesh,BARWANI,2010,Kharif     ,Bajra,7364,4454
Madhya Pradesh,BARWANI,2010,Kharif     ,Castor seed,43,11
Madhya Pradesh,BARWANI,2010,Kharif     ,Cotton(lint),61553,79751
Madhya Pradesh,BARWANI,2010,Kharif     ,Groundnut,11788,12266
Madhya Pradesh,BARWANI,2010,Kharif     ,Horse-gram,4797,717
Madhya Pradesh,BARWANI,2010,Kharif     ,Jowar,43500,69960
Madhya Pradesh,BARWANI,2010,Kharif     ,Maize,33178,44792
Madhya Pradesh,BARWANI,2010,Kharif     ,Moong(Green Gram),5756,1247
Madhya Pradesh,BARWANI,2010,Kharif     ,Rice,1476,1090
Madhya Pradesh,BARWANI,2010,Kharif     ,Small millets,386,95
Madhya Pradesh,BARWANI,2010,Kharif     ,Soyabean,33138,9509
Madhya Pradesh,BARWANI,2010,Kharif     ,Sunflower,7,1
Madhya Pradesh,BARWANI,2010,Kharif     ,Urad,7012,1466
Madhya Pradesh,BARWANI,2010,Rabi       ,Gram,4828,2848
Madhya Pradesh,BARWANI,2010,Rabi       ,Jowar,2028,3084
Madhya Pradesh,BARWANI,2010,Rabi       ,Linseed,1,0
Madhya Pradesh,BARWANI,2010,Rabi       ,Moong(Green Gram),422,49
Madhya Pradesh,BARWANI,2010,Rabi       ,Wheat,38103,83053
Madhya Pradesh,BARWANI,2010,Whole Year ,Banana,158,4032
Madhya Pradesh,BARWANI,2010,Whole Year ,Coriander,174,38
Madhya Pradesh,BARWANI,2010,Whole Year ,Dry chillies,6293,16081
